,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
16464,Address: 16 Montezuma Street,San FranciscoSales price: 1600500Sales date: 09/14/2012Bedrooms: 2Square feet: 2251Lot size: 1750,16 Montezuma St,3,3,2251,09/14/2012,1600500,37.745787,-122.416607,Bernal Heights,7,SingleFamily,1928,2180705,1214400,94110,15160034
16466,Address: 82 Chattanooga Street,San FranciscoSales price: 1475000Sales date: 09/14/2012Bedrooms: 0Square feet: 1200Lot size: 3123,82 Chattanooga St,2,3,1360,09/14/2012,1475000,37.755278,-122.42699,Eureka Valley - Dolores Heights - Castro,7,SingleFamily,1900,1954020,1718500,94114,15146085
16467,Address: 1345 Turk Street #102,San FranciscoSales price: 254000Sales date: 09/14/2012Bedrooms: 0Square feet: 0Lot size: 0,1345 Turk St APT 102,2,3,1205,09/14/2012,254000,37.780553,-122.431234,Western Addition,5,Condominium,2012,1136257,971300,94115,121150509
16468,Address: 3140 Clay Street #12,San FranciscoSales price: 720000Sales date: 09/14/2012Bedrooms: 1Square feet: 1062Lot size: 3049,3140 Clay St APT 12,1,1,1062,09/14/2012,720000,37.78964,-122.44484,Pacific Heights,3,Condominium,1927,1054085,1884400,94115,15081886
16469,Address: 1840 Scott Street,San FranciscoSales price: 825000Sales date: 09/14/2012Bedrooms: 3Square feet: 1166Lot size: 2036,1840 Scott St,6,12,3274,09/14/2012,825000,37.786994,-122.438247,Lower Pacific Heights,5,MultiFamily2To4,1900,4495434,1146900,94115,79846991
16472,Address: 1638 27th Avenue,San FranciscoSales price: 810500Sales date: 09/14/2012Bedrooms: 0Square feet: 1593Lot size: 2996,1638 27th Ave,1.5,3,1593,09/14/2012,810500,37.75685,-122.484925,Central Sunset,7,SingleFamily,1936,1050674,1111300,94122,15109110
16473,Address: 2806 Union Street #2,San FranciscoSales price: 783000Sales date: 09/14/2012Bedrooms: 0Square feet: 0Lot size: 0,2806 Union St APT 2,1,1,992,09/14/2012,783000,37.796035,-122.445716,Cow Hollow,4,Condominium,1915,1426967,2134300,94123,15080540
16475,Address: 15 Jennings Court,San FranciscoSales price: 295000Sales date: 09/14/2012Bedrooms: 3Square feet: 1212Lot size: 1362,15 Jennings Ct,2,3,1210,09/14/2012,295000,37.71763,-122.397665,Bayview,6,Condominium,1995,746257,719000,94124,15155007
16476,Address: 38 Sydney Way,San FranciscoSales price: 800000Sales date: 09/14/2012Bedrooms: 0Square feet: 1090Lot size: 2844,38 Sydney Way,1,2,1473,09/14/2012,800000,37.745015,-122.454062,Forest Hill Extension,6,SingleFamily,1941,1660404,1657500,94127,15133469
16477,Address: 850 Portola Drive,San FranciscoSales price: 875000Sales date: 09/14/2012Bedrooms: 3Square feet: 1737Lot size: 1873,850 Portola Dr,2,4,1737,09/14/2012,875000,37.743876,-122.454817,Forest Hill Extension,7,SingleFamily,1949,1557362,1657500,94127,15133613
16478,Address: 3 Burnett Avenue #4,San FranciscoSales price: 830000Sales date: 09/14/2012Bedrooms: 2Square feet: 1719Lot size: 2178,3 Burnett Ave N APT 4,2,2,1719,09/14/2012,830000,37.756832,-122.444568,Twin Peaks,5,Condominium,1983,1221709,1159200,94131,15129963
16479,Address: 53 Wilder Street #304,San FranciscoSales price: 890000Sales date: 09/14/2012Bedrooms: 2Square feet: 1301Lot size: 15674,53 Wilder St UNIT 304,2,2,1301,09/14/2012,890000,37.733982,-122.433624,Glen Park,5,Condominium,2006,1394917,1628900,94131,82786505
16480,Address: 556 Arch Street,San FranciscoSales price: 737000Sales date: 09/14/2012Bedrooms: 2Square feet: 1132Lot size: 2495,556 Arch St,2,3,1132,09/14/2012,737000,37.72082,-122.46689,Merced Heights,5,SingleFamily,1927,884393,883100,94132,15189689
16481,Address: 167 Riverton Drive,San FranciscoSales price: 749000Sales date: 09/14/2012Bedrooms: 2Square feet: 1147Lot size: 3301,167 Riverton Dr,2,3,1147,09/14/2012,749000,37.731306,-122.487359,Lakeshore,5,SingleFamily,1950,1141396,1237900,94132,15197904
16482,Address: 33 Lakeshore Drive,San FranciscoSales price: 750000Sales date: 09/14/2012Bedrooms: 5Square feet: 2622Lot size: 3136,33 Lakeshore Dr,3,5,2262,09/14/2012,750000,37.731293,-122.494517,Lakeshore,12,SingleFamily,1955,1404585,1237900,94132,15198175
16484,Address: 70 Castillo Street,San FranciscoSales price: 450000Sales date: 09/14/2012Bedrooms: 0Square feet: 1037Lot size: 2495,70 Castillo St,1,2,1037,09/14/2012,450000,37.708346,-122.418443,Visitacion Valley,7,SingleFamily,1947,547188,690400,94134,15175751
16485,Address: 1029 Natoma Street #I,San FranciscoSales price: 771000Sales date: 09/13/2012Bedrooms: 0Square feet: 0Lot size: 0,1029 Natoma St # 1,2,1,1026,09/13/2012,771000,37.773021,-122.416419,South of Market,3,Condominium,2012,954834,957300,94103,119584656
16487,Address: 3634 20th Street #1,San FranciscoSales price: 756000Sales date: 09/13/2012Bedrooms: 0Square feet: 1102Lot size: 3228,3634 20th St APT 1,1,1,1102,09/13/2012,756000,37.758689,-122.422191,Mission,4,Condominium,1938,1064453,1167700,94110,69819103
16488,Address: 1116 Naples Street,San FranciscoSales price: 551000Sales date: 09/13/2012Bedrooms: 0Square feet: 1925Lot size: 2321,1116-1118 Naples St,2,2,1925,09/13/2012,551000,37.713311,-122.437133,Crocker Amazon,3,MultiFamily2To4,1912,915970,817600,94112,80743706
16489,Address: 442 Hill Street,San FranciscoSales price: 1530000Sales date: 09/13/2012Bedrooms: 0Square feet: 1425Lot size: 2850,442 Hill St,2,3,1425,09/13/2012,1530000,37.755741,-122.431038,Eureka Valley - Dolores Heights - Castro,6,SingleFamily,1959,3134509,1718500,94114,15146233
16490,Address: 2423 25th Avenue,San FranciscoSales price: 829000Sales date: 09/13/2012Bedrooms: 0Square feet: 1360Lot size: 3000,2423 25th Ave,1,3,1360,09/13/2012,829000,37.742263,-122.482415,Parkside,6,SingleFamily,1925,1282329,1094000,94116,15122427
16492,Address: 76 Lippard Avenue,San FranciscoSales price: 1050000Sales date: 09/13/2012Bedrooms: 0Square feet: 1149Lot size: 1955,76 Lippard Ave,1,2,1149,09/13/2012,1050000,37.734354,-122.435917,Glen Park,5,SingleFamily,1929,1545764,1628900,94131,15185315
16496,Address: 73 Littlefield Terrace,San FranciscoSales price: 525000Sales date: 09/12/2012Bedrooms: 3Square feet: 1109Lot size: 2614,73 Littlefield Ter,2,3,1109,09/12/2012,525000,37.751569,-122.399899,Potrero Hill,5,Condominium,1984,831173,1264000,94107,15152854
16498,Address: 509 Vermont Street,San FranciscoSales price: 1550000Sales date: 09/12/2012Bedrooms: 3Square feet: 1743Lot size: 1873,509 Vermont St,3,4,2600,09/12/2012,1550000,37.763212,-122.404097,Potrero Hill,7,SingleFamily,1907,2747328,1264000,94107,15149143
16499,Address: 135 Wetmore Street,San FranciscoSales price: 558000Sales date: 09/12/2012Bedrooms: 0Square feet: 693Lot size: 2221,135 Wetmore St,1,2,800,10/19/2012,780000,37.7942,-122.410648,Nob Hill,4,SingleFamily,1908,1669687,1440700,94108,15067673
16501,Address: 1998 Broadway #705,San FranciscoSales price: 1310000Sales date: 09/12/2012Bedrooms: 3Square feet: 1390Lot size: 16988,1998 Broadway APT 705,3,3,1390,09/12/2012,1310000,37.795275,-122.4298,Pacific Heights,5,Condominium,1964,1539264,1884400,94109,15072740
16502,Address: 792 Capp Street,San FranciscoSales price: 510000Sales date: 09/12/2012Bedrooms: 2Square feet: 1020Lot size: 2700,792 Capp St,1,2,1020,09/12/2012,510000,37.754097,-122.417783,Mission,5,SingleFamily,1885,1382192,1167700,94110,15146748
16503,Address: 551 Capitol Avenue,San FranciscoSales price: 248500Sales date: 09/12/2012Bedrooms: 3Square feet: 1162Lot size: 1875,551 Capitol Ave,2,3,1162,09/12/2012,248500,37.715571,-122.459288,Oceanview,6,SingleFamily,1948,775057,752700,94112,15193817
16504,Address: 4267 24th Street,San FranciscoSales price: 1300000Sales date: 09/12/2012Bedrooms: 0Square feet: 1075Lot size: 2945,4267 24th St,1,2,3628,03/31/2014,5245500,37.750826,-122.437783,Noe Valley,8,SingleFamily,1938,3729985,1751900,94114,15180131
16505,Address: 28 Ashbury Street,San FranciscoSales price: 1075000Sales date: 09/12/2012Bedrooms: 0Square feet: 1585Lot size: 2500,28 Ashbury St,1.5,2,1585,09/12/2012,1075000,37.775237,-122.447697,North Panhandle,5,Condominium,1921,1376251,1211900,94117,61325135
16506,Address: 350 3rd Avenue,San FranciscoSales price: 1800000Sales date: 09/12/2012Bedrooms: 4Square feet: 2650Lot size: 3000,350 3rd Ave,3.5,4,2650,09/12/2012,1800000,37.782139,-122.460809,Inner Richmond,8,SingleFamily,1909,1452928,1679000,94118,15091598
16507,Address: 875 26th Avenue,San FranciscoSales price: 420000Sales date: 09/12/2012Bedrooms: 0Square feet: 837Lot size: 2500,875 26th Ave,1,1,837,09/12/2012,420000,37.772998,-122.485587,Central Richmond,4,Condominium,1919,781596,1480400,94121,15099572
16508,Address: 82 Orsi Circle,San FranciscoSales price: 470000Sales date: 09/12/2012Bedrooms: 3Square feet: 1347Lot size: 1830,82 Orsi Cir,2,3,1347,09/12/2012,470000,37.728628,-122.397885,Bayview,6,SingleFamily,1997,744916,719000,94124,15159207
16509,Address: 1484 Portola Drive,San FranciscoSales price: 1080000Sales date: 09/12/2012Bedrooms: 0Square feet: 2868Lot size: 4273,1484 Portola Dr,2,4,2868,09/12/2012,1080000,37.737944,-122.468134,West Portal,8,SingleFamily,1925,2537064,1551600,94127,15135724
16510,Address: 21 Bright Street,San FranciscoSales price: 480000Sales date: 09/12/2012Bedrooms: 2Square feet: 1093Lot size: 2500,21 Bright St,1,2,1093,09/12/2012,480000,37.711147,-122.463746,Ingleside Heights,5,SingleFamily,1925,695472,688100,94132,15195348
16512,Address: 390 Wilde Avenue,San FranciscoSales price: 450000Sales date: 09/12/2012Bedrooms: 3Square feet: 1000Lot size: 2500,390 Wilde Ave,2,3,1757,03/26/2013,600000,37.717409,-122.404933,Visitacion Valley,7,SingleFamily,1925,845366,690400,94134,15172887
16513,Address: 201 Harrison Street #730,San FranciscoSales price: 370000Sales date: 09/10/2012Bedrooms: 0Square feet: 432Lot size: 31799,201 Harrison St APT 730,1,0,432,08/12/2015,580000,37.787585,-122.39048,South Beach,1,Condominium,1991,583825,1269100,94105,15148328
16514,Address: 230 Ritch Street,San FranciscoSales price: 2065000Sales date: 09/10/2012Bedrooms: 0Square feet: 2640Lot size: 63598,230 Ritch St,3,4,2647,09/10/2012,2065000,37.780281,-122.396026,South of Market,8,Condominium,1998,3194693,957300,94107,80627169
16517,Address: 408 Urbano Drive,San FranciscoSales price: 992000Sales date: 09/10/2012Bedrooms: 3Square feet: 2300Lot size: 7196,408 Urbano Dr,2,3,2300,09/10/2012,992000,37.724553,-122.470385,Ingleside Terrace,6,SingleFamily,1950,1881553,1621200,94127,15187244
16518,Address: 1774 Church Street,San FranciscoSales price: 725000Sales date: 09/10/2012Bedrooms: 0Square feet: 2640Lot size: 3567,1774 Church St,4.5,4,2640,12/02/2013,2950000,37.742427,-122.426875,Noe Valley,6,SingleFamily,1935,3680992,1751900,94131,15183517
16521,Address: 199 New Montgomery Street #304,San FranciscoSales price: 565000Sales date: 09/07/2012Bedrooms: 1Square feet: 779Lot size: 12848,199 New Montgomery St UNIT 304,1,1,779,09/07/2012,565000,37.786606,-122.399099,Yerba Buena,4,Condominium,2004,844695,993200,94105,80741611
16523,Address: 701 Minnesota Street #121,San FranciscoSales price: 571500Sales date: 09/07/2012Bedrooms: 1Square feet: 829Lot size: 37897,701 Minnesota St APT 121,1,1,829,09/07/2012,571500,37.761314,-122.390052,Central Waterfront - Dogpatch,3,Condominium,1900,856364,1124600,94107,80735258
16524,Address: 260 King Street #1511,San FranciscoSales price: 612000Sales date: 09/07/2012Bedrooms: 1Square feet: 868Lot size: 213232,260 King St UNIT 1511,1,1,868,09/07/2012,612000,37.777641,-122.393417,South of Market,3,Condominium,2004,867012,957300,94107,69819694
16525,Address: 66 Cleary Court #503,San FranciscoSales price: 650000Sales date: 09/07/2012Bedrooms: 3Square feet: 1100Lot size: 1207,66 Cleary Ct APT 503,2,3,1100,09/07/2012,650000,37.784298,-122.427058,Western Addition,5,Condominium,1963,896765,971300,94109,15076884
16526,Address: 1380 Greenwich Street #305,San FranciscoSales price: 655000Sales date: 09/07/2012Bedrooms: 2Square feet: 640Lot size: 2178,1380 Greenwich St APT 305,1,1,640,09/07/2012,655000,37.80096,-122.422455,Russian Hill,4,Miscellaneous,1990,795912,1608800,94109,15070963
16527,Address: 1998 Broadway #601,San FranciscoSales price: 755000Sales date: 09/07/2012Bedrooms: 2Square feet: 1040Lot size: 16988,1998 Broadway APT 601,2,2,1040,09/07/2012,755000,37.795275,-122.4298,Pacific Heights,5,Condominium,1964,1178293,1884400,94109,15072729
16528,Address: 645 Prentiss Street,San FranciscoSales price: 725000Sales date: 09/07/2012Bedrooms: 0Square feet: 1180Lot size: 1751,645 Prentiss St,2,3,1180,09/07/2012,725000,37.735231,-122.412207,Bernal Heights,6,SingleFamily,1962,1100351,1214400,94110,15164035
16529,Address: 28 Hill Street,San FranciscoSales price: 2885000Sales date: 09/07/2012Bedrooms: 0Square feet: 2014Lot size: 2848,28 Hill St,4,5,3183,09/07/2012,2885000,37.756265,-122.422406,Mission,13,Duplex,1900,3401050,1167700,94110,15145967
16530,Address: 1 Hoffman Avenue #A,San FranciscoSales price: 725000Sales date: 09/07/2012Bedrooms: 0Square feet: 1500Lot size: 1742,1A Hoffman Ave,2,2,1500,09/07/2012,725000,37.75399,-122.44068,Noe Valley,5,Condominium,1911,1351360,1751900,94114,15130983
16531,Address: 212 Chattanooga Street,San FranciscoSales price: 750000Sales date: 09/07/2012Bedrooms: 0Square feet: 1098Lot size: 2108,212 Chattanooga St,3,3,1949,06/13/2014,2495000,37.752847,-122.426704,Eureka Valley - Dolores Heights - Castro,7,SingleFamily,1900,2568089,1718500,94114,15147069
16534,Address: 521 Hill Street,San FranciscoSales price: 1805000Sales date: 09/07/2012Bedrooms: 2Square feet: 1162Lot size: 2850,521 Hill St,2,3,1812,09/07/2012,1805000,37.755146,-122.432773,Eureka Valley - Dolores Heights - Castro,6,SingleFamily,1927,2450268,1718500,94114,15146307
16535,Address: 1842 Scott Street,San FranciscoSales price: 881000Sales date: 09/07/2012Bedrooms: 3Square feet: 1096Lot size: 2036,1842 Scott St,2,3,1096,09/07/2012,881000,37.786992,-122.438247,Lower Pacific Heights,5,Condominium,1900,1301703,1146900,94115,79842057
16536,Address: 855 Pacheco Street,San FranciscoSales price: 967000Sales date: 09/07/2012Bedrooms: 2Square feet: 2650Lot size: 3563,855 Pacheco St,3,5,2650,02/14/2002,947000,37.753466,-122.469724,Golden Gate Heights,7,SingleFamily,1992,1873414,1449000,94116,15112005
16537,Address: 423 Waller Street #1,San FranciscoSales price: 500000Sales date: 09/07/2012Bedrooms: 2Square feet: 828Lot size: 1742,423 Waller St APT 1,1,2,828,09/07/2012,500000,37.77085,-122.430732,Hayes Valley,5,Condominium,1965,902900,1202900,94117,15079324
16538,Address: 1778 27th Avenue,San FranciscoSales price: 715000Sales date: 09/07/2012Bedrooms: 0Square feet: 1375Lot size: 2996,1778 27th Ave,3,4,2200,05/23/2013,1230000,37.754299,-122.484746,Central Sunset,9,SingleFamily,1939,1324873,1111300,94122,15110995
16539,Address: 3038 Gough Street,San FranciscoSales price: 1190000Sales date: 09/07/2012Bedrooms: 0Square feet: 0Lot size: 0,3038 Gough St,1,2,1400,09/07/2012,1190000,37.801313,-122.427847,Marina,5,Condominium,1923,1506708,2157700,94123,119684898
16541,Address: 562 28th Street,San FranciscoSales price: 931500Sales date: 09/07/2012Bedrooms: 1Square feet: 860Lot size: 2850,562 28th St,4,4,3766,11/18/2015,4350000,37.745064,-122.434729,Noe Valley,9,SingleFamily,1909,3584499,1751900,94131,15182773
16542,Address: 2130 Leavenworth Street #12,San FranciscoSales price: 535000Sales date: 09/07/2012Bedrooms: 1Square feet: 590Lot size: 2178,2130 Leavenworth St APT 12,1,1,700,09/07/2012,535000,37.8008,-122.417322,Russian Hill,3,Condominium,1924,779839,1608800,94133,15065373
16543,Address: 5 Sparta Street,San FranciscoSales price: 402000Sales date: 09/07/2012Bedrooms: 3Square feet: 1780Lot size: 1224,5 Sparta St,4,3,1780,01/23/2013,610000,37.718076,-122.403378,Visitacion Valley,7,SingleFamily,1996,855896,690400,94134,15172858
16544,Address: 785 Golden Gate Avenue #203,San FranciscoSales price: 425000Sales date: 09/06/2012Bedrooms: 1Square feet: 1078Lot size: 48787,785 Golden Gate Ave APT 203,1,1,1078,06/11/2014,590000,37.780383,-122.423464,Van Ness - Civic Center,3,Condominium,1983,769710,839200,94102,15078006
16545,Address: 1277 Howard Street #3,San FranciscoSales price: 678000Sales date: 09/06/2012Bedrooms: 2Square feet: 1256Lot size: 5886,1277 Howard St UNIT 3,2,2,1256,09/06/2012,678000,37.775005,-122.41246,South of Market,5,MultiFamily5Plus,2006,1137696,957300,94103,79843914
16546,Address: 1160 Mission Street #806,San FranciscoSales price: 950000Sales date: 09/06/2012Bedrooms: 2Square feet: 1146Lot size: 43557,1160 Mission St UNIT 806,2,2,1146,09/06/2012,950000,37.778705,-122.412635,South of Market,4,Condominium,2008,1352822,957300,94103,82785873
16547,Address: 74 New Montgomery Street #708,San FranciscoSales price: 810000Sales date: 09/06/2012Bedrooms: 1Square feet: 946Lot size: 17865,74 New Montgomery St UNIT 708,1,1,946,09/06/2012,810000,37.787456,-122.401306,Yerba Buena,4,Condominium,1914,1061336,993200,94105,83153424
16548,Address: 260 King Street #661,San FranciscoSales price: 360000Sales date: 09/06/2012Bedrooms: 0Square feet: 618Lot size: 213232,260 King St UNIT 661,1,0,650,10/24/2014,500000,37.777641,-122.393417,South of Market,2,Condominium,2004,702014,957300,94107,69819765
16549,Address: 101 Lombard Street #506W,San FranciscoSales price: 900000Sales date: 09/06/2012Bedrooms: 0Square feet: 1467Lot size: 113256,101 Lombard St APT 506W,2,2,1467,09/06/2012,900000,37.80347,-122.40409,Telegraph Hill,5,SingleFamily,1983,1499053,1215500,94111,15064957
16550,Address: 600 London Street,San FranciscoSales price: 365000Sales date: 09/06/2012Bedrooms: 2Square feet: 1159Lot size: 1199,600 London St,3,2,1159,09/06/2012,365000,37.719659,-122.437837,Excelsior,6,SingleFamily,1939,738928,757400,94112,15176428
16551,Address: 1124 Munich Street,San FranciscoSales price: 456000Sales date: 09/06/2012Bedrooms: 0Square feet: 1150Lot size: 2469,1124 Munich St,3,4,750,04/30/2013,565000,37.710973,-122.436093,Crocker Amazon,2,SingleFamily,1924,633236,817600,94112,15178178
16552,Address: 315 Naples Street,San FranciscoSales price: 550000Sales date: 09/06/2012Bedrooms: 0Square feet: 1125Lot size: 2495,315 Naples St,1,2,1125,09/06/2012,550000,37.723565,-122.428809,Excelsior,8,SingleFamily,1926,774395,757400,94112,15169735
16553,Address: 1460 Alemany Boulevard,San FranciscoSales price: 637500Sales date: 09/06/2012Bedrooms: 0Square feet: 1237Lot size: 2435,1460 Alemany Blvd,1,2,1237,09/06/2012,637500,37.728799,-122.434821,Mission Terrace,5,SingleFamily,1952,990473,986000,94112,15186656
16554,Address: 1939 Ellis Street,San FranciscoSales price: 927000Sales date: 09/06/2012Bedrooms: 0Square feet: 0Lot size: 0,1939 Ellis St,2,3,1529,09/06/2012,927000,37.781541,-122.438547,Western Addition,5,Condominium,1910,2123483,971300,94115,116157320
16556,Address: 29 Kittredge Terrace,San FranciscoSales price: 628500Sales date: 09/06/2012Bedrooms: 0Square feet: 2325Lot size: 2495,29 Kittredge Ter,2,3,2325,09/06/2012,628500,37.777668,-122.450834,Lone Mountain,7,SingleFamily,1937,2128111,1419600,94118,15084847
16557,Address: 345 Locust Street #2,San FranciscoSales price: 1450000Sales date: 09/06/2012Bedrooms: 3Square feet: 1070Lot size: 5227,345 Locust St APT 2,2,3,1462,08/04/2015,2300000,37.787761,-122.452174,Presidio Heights,6,SingleFamily,1907,2145068,5244900,94118,15082271
